id,name,address,city,state,zip,phone,lat,lng,is_claimed,timezone,slug,dealer_page_url
390562,Sherwin-Williams Paint Store,541 Germantown Pike,Lafayette Hill,PA,19444,(610) 828-5747,40.08650165,-75.25137930,0,America/New_York,,
274077,Grauer's Paint \u0026 Decorating,1941 E Lincoln Hwy,Lancaster,PA,17602,(717) 394-0558,40.03371410,-76.24643945,0,America/New_York,,
385958,Sherwin-Williams Paint Store,1186 Dillerville Rd,Lancaster,PA,17601,(717) 299-4351,40.06206165,-76.31786110,0,America/New_York,,
385959,Sherwin-Williams Paint Store,1602 Lincoln Hwy E,Lancaster,PA,17602,(717) 209-7062,40.03702395,-76.27143515,0,America/New_York,,
385960,Sherwin-Williams Paint Store,1875 Columbia Ave,Lancaster,PA,17603,(717) 394-0571,40.03909535,-76.35628290,0,America/New_York,,
385962,Sherwin-Williams Paint Store,1644 N Broad St,Lansdale,PA,19446,(215) 855-8238,40.25687835,-75.26857125,0,America/New_York,,
385966,Sherwin-Williams Paint Store,1080 W Crestview Dr,Lebanon,PA,17042,(717) 274-2589,40.31816270,-76.42522275,0,America/New_York,,
371523,Industrial Plywood,85 W Charles St,Lewistown,PA,17044,(717) 242-9663,40.59137800,-77.57191175,0,America/New_York,,
191030,PaulB Hardware,50 Wood Corner Rd,Lititz,PA,17543,(717) 738-7350,40.20448740,-76.22111510,0,America/Chicago,,
385975,Sherwin-Williams Paint Store,3071 Leechburg Rd,Lower Burrell,PA,15068,(724) 339-7766,40.58724980,-79.71649930,0,America/New_York,,
287049,Wehrung's Macungie,3580 Brookside Rd,Macungie,PA,18062,(610) 966-5555,40.52007460,-75.54814010,0,America/New_York,,
315822,Paul B Hardware,121 Gettysburg,Mechanicsburg,PA,17055,(717) 516-6699,40.21593900,-76.99827000,0,America/New_York,,
385994,Sherwin-Williams Paint Store,1163 W Baltimore Pike Ste 1,Media,PA,19063,(610) 627-2200,39.91348610,-75.43713620,0,America/New_York,,
339381,Your Building Center,635 S Front St,Milton,PA,17847,(570) 742-9681,41.01140497,-76.85407566,0,America/New_York,,
274072,Gleco Paints and Wall Coverings,3055 PA-940,Mt Pocono,PA,18344,(570) 839-2840,41.12015895,-75.37856935,0,America/New_York,,
390599,Sherwin-Williams Paint Store,2050 S Eagle Rd,Newtown,PA,18940,(215) 579-2946,40.22993705,-74.94158620,0,America/New_York,,
386019,Sherwin-Williams Paint Store,3559 West Chester Pike,Newtown Square,PA,19073,(610) 353-0440,39.98690470,-75.39798380,0,America/New_York,,
386022,Sherwin-Williams Paint Store,8712 Norwin Ave Ste 1,North Huntingdon,PA,15642,(724) 863-7969,40.31887545,-79.69196205,0,America/New_York,,
371575,Maxwell Products Corporation.,425 Industrial Dr,North Wales,PA,19454,(215) 699-2224,40.21791895,-75.28093990,0,America/New_York,,
91169,Wehrung's Lumber \u0026 Home Center,7711 Easton Rd,Ottsville,PA,18942,(610) 847-2066,40.46803663,-75.15931231,0,America/Chicago,,
386042,Sherwin-Williams Paint Store,2447 Nazareth Rd,Palmer Township,PA,18045,(610) 253-6237,40.68971605,-75.25276565,0,America/New_York,,
390612,Sherwin-Williams Paint Store,8 Paoli Shopping Center,Paoli,PA,19301,(610) 644-1420,40.04113135,-75.47811775,0,America/New_York,,
371397,Benjamin Moore Paints,210 W Girard Ave,Philadelphia,PA,19123,(215) 625-8300,39.96936045,-75.14021910,0,America/New_York,,
386052,Sherwin-Williams Paint Store,10775 Bustleton Ave,Philadelphia,PA,19116,(215) 677-3640,40.10925370,-75.02479585,0,America/New_York,,
386053,Sherwin-Williams Paint Store,6814 Rising Sun Ave,Philadelphia,PA,19111,(215) 742-1548,40.05519630,-75.09084710,0,America/New_York,,
386054,Sherwin-Williams Paint Store,7327 Castor Ave,Philadelphia,PA,19152,(215) 725-9880,40.05267700,-75.06422120,0,America/New_York,,
390618,Sherwin-Williams Paint Store,1001 Washington Ave,Philadelphia,PA,19147,(215) 389-4801,39.93725390,-75.16016520,0,America/New_York,,
390619,Sherwin-Williams Paint Store,1010 Nutt Rd ROUTE23,Phoenixville,PA,19460,(610) 933-1131,40.13438710,-75.53946965,0,America/New_York,,
371584,Meyers Company,435 Davidson Rd,Pittsburgh,PA,15239,(412) 793-9100,40.47063185,-79.76583055,0,America/New_York,,
400714,Pittsburgh Spray Equipment Co,3601 Library Rd,Pittsburgh,PA,15234,(866) 979-5110,40.36522745,-80.01706565,0,America/New_York,,
371702,Rockler Woodworking and Hardware,Suite 006B 2000 Park Manor Blvd,Pittsburgh,PA,15205,(412) 364-7751,40.45392605,-80.16980290,1,America/New_York,,
386057,Sherwin-Williams Paint Store,1900 Greentree Rd,Pittsburgh,PA,15220,(412) 531-2706,40.39588780,-80.06738660,0,America/New_York,,
390620,Sherwin-Williams Paint Store,3603 Library Rd,Pittsburgh,PA,15234,(412) 885-1050,40.36492495,-80.01764370,0,America/New_York,,
390621,Sherwin-Williams Paint Store,5434 Centre Ave,Pittsburgh,PA,15232,(412) 687-0399,40.45593245,-79.93673850,0,America/New_York,,
390622,Sherwin-Williams Paint Store,1100 Western Ave,Pittsburgh,PA,15233,(412) 322-2923,40.45162155,-80.02051700,0,America/New_York,,
371733,SK Industrial Corporation,2320 Trumbauersville Rd,Quakertown,PA,18951,(215) 278-6858,40.41913802,-75.38551857,0,America/New_York,,
386070,Sherwin-Williams Paint Store,47 S West End Blvd,Quakertown,PA,18951,(215) 536-4000,40.44280025,-75.35716690,0,America/New_York,,
371524,Industrial Plywood,550 S 5th St,Reading,PA,19602,(610) 376-3343,40.32636790,-75.92876840,0,America/New_York,,
390631,Sherwin-Williams Paint Store,3280 N 5th Street Hwy,Reading,PA,19605,(610) 929-2974,40.37648966,-75.92800132,0,America/New_York,,
386104,Sherwin-Williams Paint Store,377 Center Ave,Schuylkill Haven,PA,17972,(570) 385-5720,40.63724880,-76.17951905,0,America/New_York,,
274074,Gleco Paints and Wall Coverings,417 N 6th Ave,Scranton,PA,18503,(570) 342-7800,41.41257650,-75.67079300,0,America/New_York,,
390643,Sherwin-Williams Paint Store,811 S Washington Ave,Scranton,PA,18505,(570) 342-9276,41.39993260,-75.67217575,0,America/New_York,,
386115,Sherwin-Williams Paint Store,4631 Penn Ave Ste 103,Sinking Spring,PA,19608,(610) 670-1462,40.32693745,-76.03782250,0,America/New_York,,
386090,Sherwin-Williams Paint Store,1144 Northern Blvd,South Abington Township,PA,18411,(570) 586-5666,41.48741195,-75.69671420,0,America/New_York,,
386125,Sherwin-Williams Paint Store,1121 N Bethlehem Pike Ste 10,Spring House,PA,19477,(215) 646-8840,40.19031170,-75.22678120,0,America/New_York,,
386129,Sherwin-Williams Paint Store,326 Baltimore Pike,Springfield,PA,19064,(610) 328-6161,39.92221925,-75.32009930,0,America/New_York,,
390653,Sherwin-Williams Paint Store,1638 N Atherton St,State College,PA,16803,(814) 238-3090,40.80689135,-77.89392840,0,America/New_York,,
371864,Your Building Center,1120 E College Ave,State College,PA,16801,(814) 238-4971,40.80679535,-77.83706675,0,America/New_York,,
390656,Sherwin-Williams Paint Store,205 Applegate Rd Ste 102,Stroudsburg,PA,18360,(570) 424-9263,40.99374690,-75.24913125,0,America/New_York,,
386137,Sherwin-Williams Paint Store,1181 N 4th St,Sunbury,PA,17801,(570) 286-6445,40.87510130,-76.78414125,0,America/New_York,,
385843,Sherwin-Williams Paint Store,430 W Main St Ste 4,Trappe,PA,19426,(610) 454-7881,40.19818075,-75.47642740,0,America/New_York,,
386171,Sherwin-Williams Paint Store,12 W Anthony Wayne Dr,Wayne,PA,19087,(610) 687-3870,40.07250945,-75.43888655,0,America/New_York,,
386173,Sherwin-Williams Paint Store,1003 West Chester Pike,West Chester,PA,19382,(610) 430-3422,39.96830350,-75.57931235,0,America/New_York,,
274076,Grauer's Paint \u0026 Decorating,3315 Penn Ave,West Lawn,PA,19609,(484) 987-2870,40.32600800,-76.00661150,0,America/New_York,,
386182,Sherwin-Williams Paint Store,2241 MacArthur Rd Unit 1,Whitehall,PA,18052,(610) 433-3700,40.63907605,-75.48870095,0,America/New_York,,
371493,Hermance Machine Company,178 Campbell St,Williamsport,PA,17701,(570) 326-9156,41.23580670,-77.01645370,0,America/New_York,,
371413,Derr Flooring Co,525 Davisville Rd,Willow Grove,PA,19090,(215) 657-6300,40.14840350,-75.10825385,0,America/New_York,,
390671,Sherwin-Williams Paint Store,15 E Moreland Rd,Willow Grove,PA,19090,(215) 659-1758,40.14108215,-75.11598075,0,America/New_York,,
386194,Sherwin-Williams Paint Store,2159 White St Ste 25,York,PA,17404,(717) 843-8844,39.96334035,-76.77143935,0,America/New_York,,
371327,Arnold Lumber Company,545 Metacom Ave,Bristol,RI,02809,(401) 253-7322,41.69104080,-71.26436785,0,America/New_York,,
371531,Jamestown Distributors LLC,17 Peckham Dr,Bristol,RI,02809,(401) 396-5130,41.70040620,-71.27290390,0,America/New_York,,
371592,"Mount Hope Paint \u0026 Decorating, LLC",585 Metacom Ave,Bristol,RI,02809,(401) 253-9777,41.69297350,-71.26371620,0,America/New_York,,
371748,The Color House Cranston,1107 Reservoir Ave,Cranston,RI,02910,(401) 943-1155,41.77146665,-71.45363805,0,America/New_York,,
371578,"McEllin Co., Inc.",45 Industrial Rd Unit 209,Cumberland,RI,02864,(401) 333-1807,41.95259330,-71.39612285,0,America/New_York,,
390556,Sherwin-Williams Paint Store,1386 Atwood Ave Unit 7,Johnston,RI,02919,(401) 270-9030,41.81533955,-71.49746940,0,America/New_York,,
371336,Beach Paint,750 Aquidneck Ave,Middletown,RI,02842,(401) 624-8800,41.50848285,-71.28310180,0,America/New_York,,
390586,Sherwin-Williams Paint Store,884 W Main Rd,Middletown,RI,02842,(401) 846-2921,41.52718265,-71.29850890,0,America/New_York,,
274473,The Color House Middletown,679 W Main Rd,Middletown,RI,02842,(401) 849-3500,41.52116435,-71.29870465,0,America/New_York,,
292695,Jerry's Paint and Hardware,116 Point Judith Rd,Narragansett,RI,02882,(401) 783-4666,41.42686860,-71.48052740,0,America/New_York,,
386011,Sherwin-Williams Paint Store,14 Woodruff Ave Ste 8,Narragansett,RI,02882,(401) 789-2233,41.43061145,-71.48265255,0,America/New_York,,
371661,Riverhead Building Supply,6000 Post Rd,North Kingstown,RI,02852,(401) 541-7400,41.63287870,-71.46620755,0,America/New_York,,
274472,The Color House North Kingstown,8190 Post Rd,North Kingstown,RI,02852,(401) 294-6100,41.57523200,-71.46071750,0,America/New_York,,
386023,Sherwin-Williams Paint Store,1873 Mineral Spring Ave,North Providence,RI,02904,(401) 353-4800,41.86100255,-71.46597330,0,America/New_York,,
371527,"JD Lacourse \u0026 Son, Inc.",260 Middle St,Pawtucket,RI,02860,(401) 725-2920,41.88921075,-71.37970980,0,America/New_York,,
386047,Sherwin-Williams Paint Store,285 Newport Ave,Pawtucket,RI,02861,(401) 723-1633,41.86563060,-71.35389950,0,America/New_York,,
272475,Adler's Design Center \u0026 Hardware,173 Wickenden St,Providence,RI,02903,(401) 421-5157,41.81910555,-71.39979610,0,America/New_York,,
386069,Sherwin-Williams Paint Store,509 N Main St,Providence,RI,02904,(401) 331-1790,41.83667990,-71.40822070,0,America/New_York,,
386116,Sherwin-Williams Paint Store,400 Putnam Pike,Smithfield,RI,02917,(401) 231-4670,41.86955850,-71.52916355,0,America/New_York,,
274475,The Color House Smithfield,445 Putnam Pike Unit #9,Smithfield,RI,02917,(401) 424-5700,41.87044161,-71.52955160,0,America/New_York,,
371366,Burns Power Tools \u0026 Sharpening,590 Fish Rd Building #2,Tiverton,RI,02878,(508) 675-0381,41.65293065,-71.18265260,0,America/New_York,,
371329,Arnold Lumber Company,297 Main St,Wakefield,RI,02879,(401) 783-3311,41.43939180,-71.49856500,0,America/New_York,,
274476,The Color House Wakefield,603 Kingstown Rd,Wakefield,RI,02879,(401) 515-2044,41.44070715,-71.48716810,0,America/New_York,,
386163,Sherwin-Williams Paint Store,77 Walnut St,Warwick,RI,02888,(401) 781-6615,41.74977070,-71.43652455,0,America/New_York,,
386164,Sherwin-Williams Paint Store,80 Lambert Lind Hwy Ste 6,Warwick,RI,02886,(401) 738-9113,41.72984355,-71.47612010,0,America/New_York,,
274356,TRIBORO PAINT CENTER,615 Greenwich Ave,Warwick,RI,02886,(401) 326-9600,41.71847790,-71.46470090,0,America/New_York,,
371328,Arnold Lumber Company,124 Oak St,Westerly,RI,02891,(401) 596-2806,41.38411330,-71.81083160,0,America/New_York,,
386179,Sherwin-Williams Paint Store,116 Granite St Ste 4 # Q,Westerly,RI,02891,(401) 596-2110,41.37159105,-71.81897390,0,America/New_York,,
273954,"WESTERLY PAINTS, INC.",85 Franklin St,Westerly,RI,02891,(401) 596-8333,41.36212295,-71.81387535,0,America/New_York,,
390481,Sherwin-Williams Commercial Paint Store,138 Bluffton Rd,Bluffton,SC,29910,(843) 815-4056,32.24528510,-80.85841660,0,America/New_York,,
385809,Sherwin-Williams Paint Store,3109 Boiling Springs Rd,Boiling Springs,SC,29316,(864) 814-3008,35.03936865,-81.97541620,0,America/New_York,,
476955,Sherwin-Williams Paint Store,472 Meeting St Ste F,Charleston,SC,29403,(843) 853-6725,32.79525600,-79.93962095,0,America/New_York,,
431762,Southern Lumber \u0026 Millwork Corp.,2031 King St Ext,Charleston,SC,29405,(843) 744-6281,32.83341965,-79.95594865,0,America/New_York,,
390500,Sherwin-Williams Commercial Paint Store,2529 Forest Dr,Columbia,SC,29204,(803) 256-3427,34.01406610,-81.00979710,0,America/New_York,,
385844,Sherwin-Williams Paint Store,10080 Farrow Rd,Columbia,SC,29203,(803) 754-1976,34.14940070,-80.95268600,0,America/New_York,,
385848,Sherwin-Williams Paint Store,1229 16th Ave,Conway,SC,29526,(843) 248-5779,33.84610825,-79.06155520,0,America/New_York,,
385864,Sherwin-Williams Paint Store,6128 Calhoun Memorial Hwy,Easley,SC,29640,(864) 859-5535,34.82378370,-82.57976420,0,America/New_York,,
385880,Sherwin-Williams Paint Store,1724 Pleasant Rd,Fort Mill,SC,29708,(803) 802-6762,35.03353670,-80.96876865,0,America/New_York,,
371690,Rockler Woodworking and Hardware,"1117 Woodruff Road, Suite B",Greenville,SC,29607,(877) 762-5537,34.83327070,-82.30222920,1,America/New_York,,
168270,Sherwin-Williams Paint Store,306 Wade Hampton Blvd A,Greenville,SC,29609,(864) 232-5608,34.86356707,-82.38356420,0,America/New_York,,
371756,Tool Shed Inc,901 Poinsett Hwy,Greenville,SC,29609,(864) 233-6185,34.87891285,-82.40510770,0,America/New_York,,
371805,Woodcraft of Greenville,1327 Miller Rd K,Greenville,SC,29607,(864) 627-8760,34.82420255,-82.29675605,0,America/New_York,,
390542,Sherwin-Williams Paint Store,110 Montague Ave,Greenwood,SC,29649,(864) 229-6641,34.19815215,-82.17037645,0,America/New_York,,
390551,Sherwin-Williams Paint Store,108 Arrow Rd,Hilton Head Island,SC,29928,(843) 842-4373,32.16069615,-80.76460965,0,America/New_York,,
385932,Sherwin-Williams Paint Store,4160 Dobys Bridge Rd,Indian Land,SC,29707,(803) 802-9805,34.95647015,-80.85503815,0,America/New_York,,
371405,Contractor Nail \u0026 Tool - Johns Island,150 Main Rd B,Johns Island,SC,29455,(843) 763-1414,32.79890020,-80.10926800,0,America/New_York,,
371404,Contractor Nail \u0026 Tool - Mt. Pleasant,1713 Lacannon Ln,Mt Pleasant,SC,29464,(843) 388-9955,32.82180935,-79.83690060,0,America/New_York,,
476956,Sherwin-Williams Paint Store,1178 SC-41,Mt Pleasant,SC,29466,(843) 884-1041,32.86189990,-79.79741440,0,America/New_York,,
476957,Sherwin-Williams Paint Store,3920 US-17,Murrells Inlet,SC,29576,(843) 651-3718,33.56445070,-79.03774775,0,America/New_York,,
476951,Sherwin-Williams Commercial Paint Store,901 Seaboard St,Myrtle Beach,SC,29577,(843) 626-4636,33.70983085,-78.90196750,0,America/New_York,,
476958,Sherwin-Williams Paint Store,414 George Bishop Pkwy,Myrtle Beach,SC,29579,(843) 274-3032,33.71580250,-78.93652700,0,America/New_York,,
386009,Sherwin-Williams Paint Store,950B Hwy 17 N N,North Myrtle Beach,SC,29582,(843) 249-7714,33.83576885,-78.66958280,0,America/New_York,,
476950,Sherwin-Williams Paint Store,2600 Hwy 17 S,North Myrtle Beach,SC,29582,(843) 272-1386,33.80804595,-78.71457710,0,America/New_York,,
371344,Berlin G Myers Lumber Corporation,350 N Main St,Summerville,SC,29483,(843) 873-2010,33.02378220,-80.17309045,0,America/New_York,,
209615357,Sherwin williams- Summerville Carnes,2515 N Main st,Summerville,SC,29486,(843) 867-6046,33.058056,-80.097054,0,,festool,https://festool.locally.com/stores/festool
168273,Sherwin-Williams Paint Store,1706 Old Trolley Rd a,Summerville,SC,29485,(843) 851-8631,32.95853999,-80.16561313,0,America/New_York,,
476947,Sherwin-Williams Paint Store,801 N Main St,Summerville,SC,29483,(843) 875-6057,33.02875520,-80.16794855,0,America/New_York,,
386146,Sherwin-Williams Paint Store,6521 State Park Rd,Travelers Rest,SC,29690,(864) 834-2665,34.96434030,-82.43453325,0,America/New_York,,
371572,"Mann Tool and Supply, Inc",802 Chris Dr,West Columbia,SC,29169,(803) 252-7777,33.99343705,-81.10685955,0,America/New_York,,
316749,Stan Houston Equipment Company,39213 133rd Street,Aberdeen,SD,57401,(605) 262-3727,45.45821608,-98.38040605,0,America/Chicago,,
316746,Stan Houston Equipment,1210 Deadwood Avenue,Rapid City,SD,57702,(605) 348-1155,44.09700715,-103.26448170,0,America/Denver,,
220544,Stan Houston Equipment Co.,3020 W 12th St,Sioux Falls,SD,57104,(605) 336-3727,43.54537134,-96.76691585,0,America/Chicago,,
385784,Sherwin-Williams Paint Store,5405 Airline Rd,Arlington,TN,38002,(901) 867-9589,35.27370540,-89.66736160,0,America/Chicago,,
371758,The Woodwork Shop Inc,8370 Wolf Lake Dr # 101,Bartlett,TN,38133,(901) 755-7355,35.21010225,-89.78393255,0,America/Chicago,,
389408,Winell Lee Lumber,9421 Old Baxter Rd,Baxter,TN,38544,(931) 858-3020,36.13326192,-85.66808812,0,America/Chicago,,
400718,Winell Lee Moulding \u0026 Hardwood,10325 Old Baxter Rd,Baxter,TN,38544,(931) 372-9663,36.12851640,-85.67874580,0,America/Chicago,,
371678,Rockler Woodworking and Hardware,1622 Galleria Blvd.,Brentwood,TN,37027,(629) 257-5480,35.96825865,-86.80850285,1,America/Chicago,,
385820,Sherwin-Williams Paint Store,1410 W State St,Bristol,TN,37620,(423) 968-3191,36.59507635,-82.19859630,0,America/New_York,,
390494,Sherwin-Williams Paint Store,5256A Brainerd Rd,Chattanooga,TN,37411,(423) 894-4765,35.01073125,-85.22329870,0,America/New_York,,
371793,Woodcraft of Chattanooga,5824 Brainerd Rd,Chattanooga,TN,37411,(423) 710-8001,35.01126935,-85.21119250,0,America/New_York,,
371585,Middle Tennessee Lumber Co.,230 Salem Rd,Clarksville,TN,37040,(931) 542-6631,36.47809025,-87.36903095,0,America/Chicago,,
170720,Sherwin-Williams Paint Store,7845 Trinity Rd #107,Cordova,TN,38018,(901) 309-3391,35.14065757,-89.80141471,0,America/Chicago,,
401002,Middle Tennessee Lumber Co,2670 TN-46,Dickson,TN,37055,(615) 446-3461,36.07700480,-87.38778990,0,America/Chicago,,
385869,Sherwin-Williams Paint Store,417 W Elk Ave,Elizabethton,TN,37643,(423) 543-7282,36.35189240,-82.23267600,0,America/New_York,,
385883,Sherwin-Williams Paint Store,1010 Murfreesboro Rd #198,Franklin,TN,37064,(615) 790-6682,35.91558680,-86.83841900,0,America/Chicago,,
371819,Woodcraft of Nashville,209 S Royal Oaks Blvd #164,Franklin,TN,37064,(615) 599-9638,35.91373795,-86.83302780,0,America/Chicago,,
371593,Nashville Plywood Co,625 Jamison Dr,Gallatin,TN,37066,(615) 320-7877,36.38025850,-86.42875565,0,America/Chicago,,
273252,CHATTANOOGA PAINT \u0026 DECORATING,5529 Hixson Pike,Hixson,TN,37343,(423) 843-9286,35.14603730,-85.22294650,0,America/New_York,,
385837,Sherwin-Williams Paint Store,5112 Hixson Pike Ste B,Hixson,TN,37343,(423) 877-0571,35.13551980,-85.23853365,0,America/New_York,,
385949,Sherwin-Williams Paint Store,10867 Hardin Valley Rd,Knoxville,TN,37932,(865) 694-2750,35.94493595,-84.16467435,0,America/New_York,,
385950,Sherwin-Williams Paint Store,11110 Kingston Pike #105,Knoxville,TN,37934,(865) 966-8777,35.88764135,-84.14865465,0,America/New_York,,
385951,Sherwin-Williams Paint Store,2305 Callahan Dr,Knoxville,TN,37912,(865) 938-7110,36.01064985,-84.01962380,0,America/New_York,,
390561,Sherwin-Williams Paint Store,5614 Kingston Pike #105,Knoxville,TN,37919,(865) 450-5048,35.93384480,-83.99609120,0,America/New_York,,
371808,Woodcraft of Knoxville,8023 Kingston Pike,Knoxville,TN,37919,(865) 539-9330,35.92653470,-84.04715845,0,America/New_York,,
385967,Sherwin-Williams Paint Store,212 N Cumberland St,Lebanon,TN,37087,(615) 444-3708,36.20967555,-86.29123230,0,America/Chicago,,
385986,Sherwin-Williams Paint Store,915 Turner St,Maryville,TN,37801,(865) 983-2031,35.75329890,-83.99700915,0,America/New_York,,
385996,Sherwin-Williams Paint Store,5035 Southern Ave,Memphis,TN,38117,(901) 682-5151,35.11169165,-89.89442410,0,America/Chicago,,
390585,Sherwin-Williams Paint Store,6995 Stage Rd Ste 101,Memphis,TN,38133,(901) 385-0312,35.20432460,-89.83001840,0,America/Chicago,,
273287,Hoover Paint Store,518 Pleasant Grove Rd,Mt. Juliet,TN,37122,(615) 235-3060,36.17783930,-86.51722540,0,America/Chicago,,
386005,Sherwin-Williams Paint Store,2000 Herschel Dr,Mt. Juliet,TN,37122,(615) 758-6454,36.16939345,-86.51620190,0,America/Chicago,,
275269,Hoover Paint Store,830 Memorial Blvd,Murfreesboro,TN,37129,(615) 893-5756,35.85543445,-86.39429780,0,America/Chicago,,
386006,Sherwin-Williams Paint Store,3284 Franklin Rd D,Murfreesboro,TN,37128,(615) 890-6278,35.84530030,-86.45629615,0,America/Chicago,,
390594,Sherwin-Williams Paint Store,15124 Old Hickory Blvd,Nashville,TN,37211,(615) 331-8216,36.04557185,-86.71594760,0,America/Chicago,,
386029,Sherwin-Williams Paint Store,122 S Illinois Ave,Oak Ridge,TN,37830,(865) 483-7442,36.00806200,-84.26605205,0,America/New_York,,
386110,Sherwin-Williams Paint Store,306 E Main St,Sevierville,TN,37862,(865) 428-1295,35.86810625,-83.55949745,0,America/New_York,,
386150,Sherwin-Williams Paint Store,108 W Lauderdale St,Tullahoma,TN,37388,(931) 455-3276,35.36140760,-86.20991275,0,America/Chicago,,
371308,Abilene Fastener Supply Inc,1641 S Treadaway Blvd,Abilene,TX,79602,(325) 673-9200,32.42866180,-99.72943550,0,America/Chicago,,
476954,Sherwin-Williams Paint Store,4207 I-40,Amarillo,TX,79106,(806) 353-5531,35.19076835,-101.88517150,0,America/Chicago,,
371746,Texas Tool \u0026 Equipment,8521 Canyon Expy,Amarillo,TX,79110,(806) 350-7696,35.12382583,-101.90431943,0,America/Chicago,,
371675,Rockler Woodworking and Hardware,3810 S Cooper St,Arlington,TX,76015,(817) 417-0070,32.68296870,-97.13481165,1,America/Chicago,,
385785,Sherwin-Williams Paint Store,5865 S Cooper St,Arlington,TX,76017,(817) 472-7373,32.65149150,-97.13441570,0,America/Chicago,,
371354,Brazos Forest Products,600B Industrial Blvd,Austin,TX,78745,(800) 777-7712,30.21774930,-97.75873210,0,America/Chicago,,
390472,Sherwin-Williams Paint Store,7925 Burnet Rd,Austin,TX,78757,(512) 454-5829,30.35680785,-97.73025915,0,America/Chicago,,
390473,Sherwin-Williams Paint Store,500 W William Cannon Dr Ste 408,Austin,TX,78745,(512) 462-1991,30.19668695,-97.78588445,0,America/Chicago,,
390474,Sherwin-Williams Paint Store,6015B S I-35 Frontage Rd,Austin,TX,78744,(512) 912-0910,30.19567720,-97.76546060,0,America/Chicago,,
371747,Texas Toolcraft,1600 W Stassney Ln,Austin,TX,78745,(512) 861-4423,30.21360000,-97.79264705,0,America/Chicago,,
371787,Woodcraft of Austin,10901 N Interstate 35 Frontage Rd,Austin,TX,78753,(512) 407-8787,30.37314550,-97.67737250,0,America/Chicago,,
390477,Sherwin-Williams Paint Store,4876 College St,Beaumont,TX,77707,(409) 842-3389,30.06855950,-94.14562660,0,America/Chicago,,
385797,Sherwin-Williams Paint Store,5233 Bellaire Blvd,Bellaire,TX,77401,(713) 666-7270,29.70505095,-95.47194505,0,America/Chicago,,
390482,Sherwin-Williams Paint Store,1420 S Main St,Boerne,TX,78006,(830) 816-8844,29.77520025,-98.72454175,0,America/Chicago,,
385824,Sherwin-Williams Paint Store,3816 S Texas Ave,Bryan,TX,77802,(979) 846-4745,30.63692630,-96.34596710,0,America/Chicago,,
385847,Sherwin-Williams Paint Store,203 Longmire Rd,Conroe,TX,77304,(936) 756-8856,30.31846965,-95.47724500,0,America/Chicago,,
371385,Central Hardwoods,1959 W Northwest Hwy,Dallas,TX,75220,(972) 241-3571,32.86992730,-96.91165880,0,America/Chicago,,
371641,Richelieu DALLAS,9249 King James Dr,Dallas,TX,75247,(972) 484-8980,32.83643965,-96.88034865,0,America/Chicago,,
385851,Sherwin-Williams Paint Store,11226 Leo Ln,Dallas,TX,75229,(972) 243-5871,32.89169750,-96.88535570,0,America/Chicago,,
385852,Sherwin-Williams Paint Store,2506 Florence St,Dallas,TX,75204,(214) 821-9400,32.78625850,-96.79023305,0,America/Chicago,,
390508,Sherwin-Williams Paint Store,3412 Oak Lawn Ave,Dallas,TX,75219,(214) 526-3858,32.81116535,-96.80601125,0,America/Chicago,,
274348,Texas Paint \u0026 Wallpaper,4410 Ross Ave,Dallas,TX,75204,(214) 824-4574,32.80218155,-96.78042915,0,America/Chicago,,
371626,The Historic Phillips Forest Products,13431 US-82,De Kalb,TX,75559,(903) 667-4151,33.51673535,-94.64105875,0,America/Chicago,,
390514,Sherwin-Williams Paint Store,3482 Gulf Fwy,Dickinson,TX,77539,(281) 337-4285,29.44899910,-95.07872105,0,America/Chicago,,
371632,Plywood Co of Fort Worth,2573 Sylvania Cross Dr,Fort Worth,TX,76137,(817) 831-4206,32.81819700,-97.30927050,0,America/Chicago,,
385887,Sherwin-Williams Paint Store,4806 Camp Bowie Blvd,Fort Worth,TX,76107,(817) 989-8000,32.73899610,-97.39183630,0,America/Chicago,,
385888,Sherwin-Williams Paint Store,5042 Trail Lake Dr,Fort Worth,TX,76133,(817) 292-3911,32.67037125,-97.37619910,0,America/Chicago,,
371688,Rockler Woodworking and Hardware,2930 Preston Rd Ste 850,Frisco,TX,75034,(214) 308-6425,33.10382790,-96.80308920,1,America/Chicago,,
371689,Rockler Woodworking and Hardware,584 W I 30 Ste 403,Garland,TX,75043,(469) 329-0971,32.83780890,-96.59793380,1,America/Chicago,,
390538,Sherwin-Williams Paint Store,2423 Williams Dr # 121,Georgetown,TX,78628,(512) 863-2609,30.66066540,-97.68812140,0,America/Chicago,,
371353,Brazos Forest Products,2760 N Great SW Pkwy,Grand Prairie,TX,75050,(800) 772-2777,32.79556975,-97.04547725,0,America/Chicago,,
371627,The Forest Store,652 Palmer Dr,Hooks,TX,75561,(903) 547-1215,33.47359780,-94.30123060,0,America/Chicago,,
371356,Brazos Forest Products,6911 Fairbanks North Houston Rd #110,Houston,TX,77040,(713) 329-5870,29.86894150,-95.52656255,0,America/Chicago,,
371362,Circle Saw,2510 Ella Blvd,Houston,TX,77008,(713) 864-8444,29.80936380,-95.42871470,0,America/Chicago,,
371394,Clark's Hardwood Lumber Co,700 E 5th 1/2 St,Houston,TX,77007,(713) 862-6628,29.77980740,-95.38942355,0,America/Chicago,,
