zip,lat,lon
21814,38.293076,-75.899296
12489,41.754008,-74.35221
88255,32.810923,-103.99922
70721,30.223391,-91.079505
46409,41.548258,-87.32423
78347,27.573374,-97.486404
02713,41.427083,-70.885662
55026,44.521428,-92.336214
34289,27.088812,-82.139203
74128,36.147408,-95.850349
95714,39.201159,-120.836798
22964,37.723829,-78.991072
21723,39.329107,-77.002611
21644,39.117239,-75.874393
60649,41.75934,-87.557025
32903,28.102377,-80.58217
55055,44.874399,-92.998647
80237,39.639871,-104.901711
30177,34.407133,-84.373997
04631,44.910939,-67.009163
54978,44.794239,-88.914001
67223,37.742442,-97.495566
25180,37.79026,-81.436267
18354,40.922603,-75.322095
75759,32.036141,-95.415783
60112,41.923732,-88.690217
95365,37.301183,-120.331482
77987,29.345578,-97.080203
73770,36.054081,-98.497896
59217,47.579432,-104.238602
72083,34.605783,-92.01177
35491,32.93662,-88.097773
91980,32.585191,-116.63254
14905,42.087725,-76.843282
97531,42.210128,-123.644729
17217,40.238223,-77.722346
78123,29.605116,-98.039135
95652,38.662638,-121.400828
22433,38.367057,-77.859386
48240,42.424483,-83.301271
82430,43.804187,-108.17914
49629,44.918988,-85.390286
72085,35.366681,-91.827731
14816,42.197734,-76.735603
25977,37.797837,-80.906563
26289,38.989709,-79.512691
12801,43.31116,-73.645286
56375,45.701222,-94.274581
18821,41.98982,-75.722697
13861,42.504527,-75.138979
75865,31.058171,-94.96239
77068,30.007063,-95.488362
84656,39.235172,-112.108787
33715,27.665801,-82.722722
33973,26.600661,-81.730435
12863,43.060305,-73.931602
33483,26.462605,-80.061762
78074,29.942285,-98.792226
28682,35.588254,-80.965153
16416,41.826056,-79.473138
91792,34.022581,-117.902359
72527,35.740376,-91.68317
77440,28.89016,-96.145464
78248,29.590028,-98.525262
95226,38.237473,-120.86645
50038,41.524809,-93.903096
61079,42.452934,-89.215121
63866,36.528537,-89.605643
12823,43.179961,-73.409117
85535,32.98647,-109.912689
34103,26.191352,-81.803331
12548,41.657925,-74.101503
71103,32.491546,-93.771694
28480,34.214753,-77.800506
33480,26.68522,-80.037632
70352,29.684424,-90.940194
33616,27.865139,-82.535398
65784,36.730108,-92.297404
71480,31.869951,-92.279136
13806,42.380639,-74.976099
12759,41.786481,-74.660721
25262,38.909198,-81.836263
75493,33.142229,-95.114425
28449,33.973269,-77.941888
85045,33.298893,-112.105877
60070,42.103663,-87.928972
76490,32.961949,-98.044304
76263,33.504346,-97.437358
32735,28.890423,-81.739039
04677,44.472889,-68.180863
63743,37.519108,-89.823448
23426,37.925149,-75.6918
56541,47.17327,-96.141377
42153,36.688944,-86.046827
26266,38.437566,-80.497397
06390,41.28791,-71.934996
98043,47.794329,-122.302607
11975,40.948268,-72.249625
78622,29.782595,-97.779435
99585,61.871555,-162.06087
84724,38.674153,-112.150144
49848,45.379216,-87.635741
73001,35.226206,-98.416515
22448,38.33631,-77.028454
65062,38.50121,-91.659734
40243,38.240228,-85.532614
98663,45.654667,-122.662337
75642,32.358198,-94.1782
03064,42.77938,-71.47492
32569,30.41138,-86.728401
78352,27.98154,-97.689782
28729,35.319556,-82.602883
12979,44.989281,-73.372178
96728,19.86198,-155.129014
49876,45.802174,-87.977377
77468,29.13719,-95.851225
95443,39.050131,-122.739631
26215,38.721568,-80.364888
62963,37.094559,-89.169921
63061,38.273403,-90.810499
47580,38.355203,-86.767156
99695,55.918199,-159.493298
04612,44.261725,-68.381404
63860,36.678151,-89.592139
83867,47.506245,-115.946984
39061,33.088405,-90.804386
58065,47.200352,-97.766154
98278,48.340604,-122.673992
97403,44.035412,-123.052413
33070,25.01103,-80.529313
84784,37.01867,-112.969318
12903,44.656927,-73.46311
32118,29.209639,-81.002321
89145,36.167493,-115.276239
93276,35.317597,-119.409306
76015,32.691638,-97.135959
68016,41.021834,-96.101719
20129,39.163358,-77.593204
93301,35.384336,-119.020562
87524,36.969739,-105.537486
18451,41.396999,-75.217929
59013,45.461319,-109.080551
03441,42.780686,-72.447028
98007,47.613825,-122.144365
25989,37.678587,-81.036977
08824,40.420727,-74.553458
05746,43.718925,-72.790075
43438,41.602607,-82.706506
40995,36.75268,-83.823241
49757,45.860184,-84.625834
46324,41.583791,-87.501995
59081,45.019784,-109.982939
20658,38.57071,-77.158356
35228,33.456044,-86.921648
84304,41.821842,-111.979131
73134,35.6151,-97.569399
38347,35.476299,-88.498514
72329,35.623914,-89.971523
18977,40.284173,-74.87417
46301,41.691837,-86.973274
03770,43.531294,-72.258811
31901,32.46435,-84.980144
72182,34.431083,-92.092137
27584,36.493383,-78.445998
63040,38.573668,-90.634357
15502,40.027236,-79.244025
99152,48.83693,-117.399892
72739,36.426805,-94.328765
14622,43.214044,-77.550946
47104,38.555878,-85.424338
04859,43.996564,-69.159454
63039,38.491673,-90.843735
33867,27.781088,-81.20204
34797,28.730468,-81.826624
81335,37.543801,-108.719791
41766,37.180487,-83.445314
85531,32.870869,-109.780728
88103,34.382137,-103.316944
81121,37.016916,-107.419824
74951,35.171573,-94.663636
71678,34.024635,-91.827185
44126,41.442665,-81.852734
31699,30.969613,-83.194305
06085,41.7489,-72.889435
38639,34.309083,-90.428534
21634,38.285946,-76.194292
05868,44.942293,-72.354214
95721,38.81614,-120.095999
93237,36.474499,-118.904268
94519,37.988804,-122.012764
26275,38.986933,-79.949988
05768,43.296861,-73.219222
14736,42.137107,-79.746404
24879,37.311992,-81.767655
97011,45.387422,-122.03674
70819,30.47174,-91.007785
74535,34.484118,-96.444883
18456,41.620762,-75.336858
66735,37.517994,-94.715108
03765,44.035225,-72.050198
32631,29.728502,-82.113414
03273,43.301982,-71.926953
13406,43.141426,-74.918203
55444,45.107682,-93.303205
95639,38.40854,-121.495365
31720,30.878154,-83.724572
33432,26.343798,-80.08221
63934,37.198552,-90.368661
88323,33.485337,-105.564843
87548,36.175928,-106.185341
99927,56.331881,-133.60642
12585,41.726404,-73.69151
60559,41.794371,-87.97286
79013,36.040954,-101.996154
97003,45.503723,-122.864778
60020,42.394859,-88.174127
88026,32.752019,-108.162996
25231,38.613149,-81.594671
31561,31.209066,-81.309933
34753,28.604341,-81.905549
39115,33.047869,-90.560389
29351,34.421036,-81.808045
77076,29.860021,-95.382184
54720,44.805042,-91.437019
53110,42.950505,-87.860883
42131,36.829776,-85.909054
47596,38.863159,-87.233824
70128,30.044717,-89.951375
96111,39.415013,-120.017132
12517,42.128263,-73.508622
12886,43.635164,-73.931497
11951,40.765722,-72.836722
78111,29.034959,-97.73698
67227,37.626915,-97.501132
63088,38.548627,-90.501705
72619,36.37357,-92.591504
01022,42.197187,-72.541872
22641,39.085212,-78.393228
70787,30.961632,-91.44071
55708,47.540312,-92.342174
93633,36.729122,-118.956235
55341,45.157755,-93.66275
27571,35.9246,-78.461452
60190,41.873621,-88.156243
98281,48.984669,-123.059496
54842,46.490793,-91.871965
60403,41.56819,-88.118732
76541,31.114384,-97.729347
53404,42.760834,-87.815278
74060,36.25735,-96.251151
18455,41.893001,-75.359193
25028,37.947147,-81.725572
04226,44.625548,-70.708226
38722,33.260304,-90.883939
99634,60.678696,-162.015137
95232,38.360526,-120.577243
37396,35.001888,-85.503458
99550,57.867012,-152.856248
20687,38.063698,-76.339689
40110,37.94005,-85.651234
84745,37.208408,-113.262655
92808,33.856247,-117.740232
11738,40.837767,-73.037682
28452,34.005054,-78.555914
06755,41.649317,-73.480094
54474,44.873714,-89.61975
95405,38.438136,-122.669057
99736,66.069488,-162.764572
05649,44.138925,-72.370594
73624,35.359659,-99.171886
13124,42.661074,-75.823604
25547,37.919787,-81.94458
06418,41.326124,-73.082574
93241,35.24526,-118.90528
29404,32.897841,-80.052445
84094,40.571647,-111.861939
24316,36.955705,-81.668988
11797,40.820208,-73.47245
29152,33.972657,-80.467319
75116,32.66066,-96.911882
99753,64.941084,-161.145458
28801,35.594539,-82.557972
95346,38.070475,-120.173353
73520,34.268706,-97.977189
80905,38.81891,-104.838348
97125,45.663043,-123.216945
77415,28.936977,-95.706673
12176,42.384523,-73.966117
34950,27.443788,-80.330974
85053,33.629595,-112.131846
99721,68.149752,-151.697066
72170,34.574348,-91.421572
44137,41.409027,-81.562762
98333,47.257686,-122.646552
25059,38.244588,-81.223691
27936,35.247856,-75.59873
54845,45.803543,-92.144504
77617,29.530784,-94.469858
39477,31.795734,-89.038321
08247,39.048975,-74.786219
72383,34.491175,-91.039601
41559,37.380019,-82.390157
99561,60.151941,-164.252067
43617,41.664195,-83.728053
95367,37.7297,-120.946758
24093,37.385139,-80.868737
82322,42.24648,-107.548191
33759,27.975567,-82.712224
62098,39.383756,-90.29943
98595,46.897218,-124.107857
55442,45.048181,-93.430093
91763,34.07206,-117.698288
76880,31.444902,-98.315136
12416,42.095928,-74.279125
26667,38.244547,-80.999505
60474,41.185566,-88.275234
13345,43.687077,-75.32333
95480,38.684685,-123.368051
91377,34.184724,-118.766517
29809,33.416161,-81.689293
61801,40.10952,-88.211031
12838,43.32986,-73.406378
70747,30.87426,-91.672236
77619,29.945971,-93.916656
98394,47.320469,-122.78968
51242,43.432274,-96.338057
73668,35.224604,-99.976077
72677,36.264412,-92.700636
41408,37.802104,-83.287042
66112,39.114955,-94.770108
95653,38.697075,-121.978414
56658,48.112487,-93.932981
28160,35.360671,-81.922286
29662,34.779208,-82.30308
33183,25.700602,-80.405729
81228,39.031633,-106.27699
74463,35.770005,-95.551033
49507,42.930584,-85.655257
60109,42.054489,-88.540912
92083,33.198084,-117.248364
57214,44.480491,-97.195146
05041,43.956573,-72.538613
37851,36.56559,-83.792466
04611,44.463625,-67.622031
53044,43.738345,-87.783011
64150,39.172175,-94.632499
06320,41.348837,-72.102029
76559,31.083202,-97.614056
62843,38.38221,-88.199061
72165,35.576596,-91.4665
62203,38.601691,-90.075971
23303,37.903366,-75.506367
78050,29.089151,-98.502462
72351,35.675945,-90.097725
41607,37.625065,-82.856903
94589,38.141467,-122.24687
75039,32.884959,-96.937297
32176,29.33538,-81.064459
78579,26.08921,-97.946286
70736,30.633975,-91.338448
53920,43.670723,-89.604598
76628,32.037791,-96.969837
72440,35.992386,-91.264695
65305,38.733116,-93.553158
36723,32.068375,-87.294343
27967,36.222319,-76.908397
99754,64.902073,-157.693531
72718,36.264638,-94.220694
33028,26.014716,-80.340171
41834,37.252198,-82.955302
26293,38.782355,-79.936517
16333,41.749226,-78.932294
01244,42.117456,-73.278635
93261,35.81148,-119.116738
84621,39.05142,-111.835095
05260,42.811616,-73.26265
14872,42.24134,-76.870803
18617,41.17054,-76.077533
77062,29.575781,-95.134334
58219,47.476068,-96.878197
96719,20.240159,-155.833027
98582,46.523681,-122.625742
44129,41.390459,-81.7353
33036,24.901896,-80.698998
25401,39.457168,-77.972428
25048,37.947329,-81.430769
74556,34.458207,-96.201347
98923,46.666086,-120.717225
04265,44.280563,-70.037314
04347,44.287241,-69.81804
99769,63.679706,-170.483324
95679,38.916595,-122.285276
89054,35.920973,-115.190516
54180,44.330219,-88.178304
75054,32.613848,-97.025353
80819,38.947428,-104.998103
85942,34.773906,-110.034184
95619,38.680605,-120.814261
92831,33.87951,-117.896036
17215,40.083767,-77.878633
34229,27.191211,-82.484136
41267,37.881714,-82.438842
02180,42.474208,-71.097665
71677,33.76185,-91.490645
62028,38.958193,-90.354834
57773,43.594435,-103.592474
12460,42.429272,-74.169025
89142,36.148113,-115.031001
99747,70.118453,-143.686818
62362,39.776193,-90.764319
57426,45.73484,-98.493636
75441,33.427656,-95.642911
20617,38.543841,-76.852511
13774,41.958737,-75.184604
38359,35.372232,-88.351119
72212,34.785888,-92.415028
88052,32.450264,-106.601839
12086,42.996145,-74.1086
33056,25.948892,-80.243585
57706,44.158789,-103.101868
98641,46.570991,-124.041625
92551,33.88274,-117.224878
61742,40.634613,-89.27252
77350,30.808479,-94.912079
29923,32.848248,-81.238594
24167,37.255259,-80.724536
10994,41.098072,-73.972649
41226,37.98017,-82.954983
33477,26.918903,-80.07606
55306,44.730944,-93.291381
47453,38.939993,-86.771307
85202,33.379757,-111.875018
33901,26.623381,-81.883191
84743,38.208247,-112.185731
72340,34.958544,-91.038698
36528,30.240424,-88.238319
72431,35.632571,-91.079409
77454,29.54538,-96.238523
99037,47.636616,-117.199994
44055,41.434058,-82.134095
13776,42.471138,-75.34124
79369,33.943198,-102.159111
78040,27.513375,-99.50214
36321,31.210866,-85.299218
98358,48.044909,-122.687459
78802,29.146243,-99.921055
88342,32.389294,-106.108507
70534,30.165634,-92.454959
78598,26.541967,-97.419907
46016,40.097821,-85.681485
20143,38.875302,-77.562249
66220,38.959691,-94.819014
85343,33.337759,-112.690863
12939,44.432877,-74.16073
77080,29.81835,-95.522439
97388,44.880014,-124.018204
47552,38.111636,-86.99415
27821,35.322066,-76.874087
33068,26.216395,-80.213958
92586,33.707681,-117.200428
05362,42.935221,-72.660424
11957,41.202981,-72.117081
70358,29.214732,-90.027546
99767,65.499413,-150.153341
54625,44.132865,-91.525052
87547,35.810977,-106.207688
20769,38.991875,-76.809211
79703,31.98001,-102.131551
01434,42.53206,-71.61374
26615,38.826274,-80.734588
39576,30.28981,-89.383391
78951,29.620516,-96.836597
79002,35.204414,-100.770299
62967,37.584276,-88.735808
84520,39.530686,-110.418374
60512,41.701366,-88.439887
20632,38.422801,-76.95482
89004,36.041627,-115.412576
08203,39.421713,-74.392873
95571,40.365541,-123.94428
83713,43.639,-116.33746
98222,48.570667,-122.817466
25141,38.630175,-81.024705
99011,47.618653,-117.64842
23801,37.23613,-77.335804
68634,41.390754,-97.506616
86331,34.76009,-112.116991
22845,38.776665,-78.845149
84129,40.653577,-111.962063
16864,41.154254,-77.798547
83868,47.516331,-116.182813
03869,43.219815,-70.843107
30149,34.316789,-85.220289
34996,27.188173,-80.1878
24974,37.641769,-80.448356
03852,43.495003,-70.986034
72747,36.370358,-94.580852
91733,34.045809,-118.053756
68514,40.934063,-96.650743
26660,38.356051,-80.7051
55346,44.878622,-93.481287
72428,35.741421,-90.216729
38623,34.354003,-90.309813
58379,47.896628,-98.821626
74430,35.129363,-95.646448
45449,39.664147,-84.237985
12974,44.060043,-73.464841
26037,40.335049,-80.585918
01537,42.158966,-71.897051
75010,33.039081,-96.872596
53553,42.912324,-90.296958
75934,30.895058,-94.759121
85028,33.581606,-112.008136
44454,40.923729,-80.545358
77050,29.902887,-95.269296
06282,41.94887,-72.08482
34743,28.329321,-81.355148
93429,34.867662,-120.539904
77451,29.463216,-96.025392
26720,39.277648,-79.331243
48040,42.910313,-82.480603
75573,33.348093,-94.229102
42032,36.742358,-89.110499
30288,33.652897,-84.327107
24850,37.378059,-81.885155
25972,38.032122,-80.706902
68380,40.242606,-96.405599
01966,42.640699,-70.62025
32550,30.381433,-86.345668
99641,60.881767,-162.464564
82635,43.421808,-106.21834
32132,28.980108,-80.920894
93004,34.278191,-119.164558
36556,31.207957,-87.965164
12036,42.532547,-74.689392
04237,44.4945,-70.734421
74565,34.81983,-95.822508
47514,38.1486,-86.594016
63567,40.413304,-92.704585
04430,45.65364,-68.59734
99630,60.370272,-166.267711
93669,37.290909,-119.548365
66770,37.080735,-94.715342
03856,43.038509,-70.967954
33473,26.503291,-80.192245
20675,38.583482,-77.015238
71339,31.005742,-91.936359
80004,39.81378,-105.122182
12140,42.68195,-73.571973
33716,27.879858,-82.652797
82934,41.612466,-109.995644
98836,47.471923,-120.438475
35135,33.628093,-86.195731
75094,33.01983,-96.613463
18632,41.45936,-76.37747
85926,33.769253,-109.979275
98030,47.367214,-122.198051
92377,34.152363,-117.404068
48184,42.274474,-83.395633
79032,34.287801,-101.894919
33413,26.663715,-80.151341
27042,36.352819,-80.064203
95463,39.18956,-123.580591
18828,41.797443,-76.110303
21010,39.390932,-76.292629
99677,60.894438,-146.668561
41547,37.53812,-82.094543
95420,39.359358,-123.766011
38552,36.217685,-85.813769
91354,34.458422,-118.55414
64022,39.201655,-93.672247
32323,29.891511,-84.613733
34498,29.031552,-82.736088
70375,29.695664,-90.531568
95467,38.812954,-122.548099
08317,39.400688,-74.829634
25005,38.606199,-81.257079
07822,41.138775,-74.708337
91701,34.137828,-117.600301
60136,42.105188,-88.380424
31823,32.797846,-84.811418
32839,28.488069,-81.407208
61535,40.578864,-89.516514
83122,42.821735,-110.958386
12998,44.091296,-73.603669
46214,39.792817,-86.291528
70342,29.693147,-91.23834
60487,41.563837,-87.830349
16217,41.346142,-79.181312
89446,40.878797,-117.953217
99604,61.509167,-166.111471
40161,38.008168,-86.401197
95930,39.548715,-121.159878
63955,36.602079,-90.678656
73008,35.510852,-97.642541
22309,38.720336,-77.106155
97121,46.203684,-123.981263
98056,47.51256,-122.188902
14069,42.600306,-78.638389
13777,42.258939,-75.986621
42788,37.529664,-86.027886
76643,31.449362,-97.197582
33548,28.146279,-82.482303
24313,36.910809,-80.796966
95376,37.736819,-121.433998
99569,58.804969,-158.529169
42156,36.86448,-86.047071
27939,36.235206,-75.879817
59863,47.300207,-114.182582
62536,39.629019,-89.652265
24269,37.072772,-82.380679
36277,33.761331,-85.81521
93208,36.129777,-118.639777
84124,40.677751,-111.797558
73455,34.229981,-96.760353
94931,38.325172,-122.716977
18371,41.156225,-75.036657
76650,31.980079,-96.863626
76902,31.544368,-100.724514
78728,30.453764,-97.686695
35457,33.304137,-87.773144
78540,26.549081,-97.991646
84024,41.007673,-111.447161
75180,32.719382,-96.618565
04421,44.409006,-68.815533
62266,38.484804,-89.6573
62982,37.424825,-88.365319
48314,42.612074,-83.053489
79367,33.589372,-102.168049
35091,33.783484,-86.789474
73440,33.961721,-96.889375
38141,35.01603,-89.854765
44485,41.240379,-80.847801
21679,38.920478,-76.094115
78938,29.813771,-96.708409
36766,31.955047,-87.086673
21917,39.671632,-76.097397
72526,35.877612,-91.766207
76308,33.854833,-98.5373
93244,36.38634,-118.989715
84076,40.447153,-109.840165
95493,39.222323,-122.985488
16110,41.494656,-80.387377
70036,29.684562,-90.131823
03839,43.268772,-70.985508
78413,27.685823,-97.406015
95148,37.333429,-121.781668
05463,44.871325,-73.3492
48469,43.441469,-82.558181
53140,42.620224,-87.828347
75041,32.880196,-96.651555
84042,40.341125,-111.724706
59333,46.277146,-106.194636
99547,52.223414,-174.203358
63030,38.143218,-90.752184
06065,41.974681,-73.007663
37848,36.237034,-83.681748
76554,30.967883,-97.376957
72801,35.28058,-93.141594
30566,34.238652,-83.896845
99773,66.880505,-157.149979
56720,48.563465,-96.904542
40737,37.011038,-84.147979
24957,37.896072,-80.396796
71406,31.734226,-93.505319
99765,64.730679,-158.131037
32951,27.944655,-80.502999
29175,34.442656,-80.606602
71466,31.215909,-92.748853
28511,34.901116,-76.345763
40178,37.681237,-86.422431
97050,45.67358,-120.781632
91931,32.837596,-116.580305
76831,30.757565,-98.957787
83232,42.134701,-111.971027
27617,35.908845,-78.772396
01084,42.361724,-72.874987
78575,26.033306,-97.550231
83277,43.074569,-112.681207
65557,37.516799,-92.144602
01950,42.812358,-70.891095
42285,37.264181,-86.297573
77345,30.053105,-95.157943
02652,42.049534,-70.094987
99777,65.184004,-152.055102
63750,37.150162,-90.163028
99788,66.646753,-143.789298
72587,36.219736,-91.817286
87514,36.529556,-105.600602
32408,30.156773,-85.754657
79240,34.883937,-100.760664
85377,33.823214,-111.913271
23976,36.855538,-78.5791
81501,39.071844,-108.546
89002,35.998452,-114.961812
27960,35.073231,-75.998527
95663,38.857372,-121.182526
76940,31.436812,-100.126944
82515,42.897138,-108.566831
99147,47.859324,-118.462023
31045,33.282948,-82.794508
74052,36.066692,-96.570042
78597,26.273207,-97.27637
27954,35.91271,-75.685335
54603,43.857742,-91.251775
29572,33.769526,-78.792285
76071,33.011335,-97.474362
66543,38.63957,-95.599414
78658,29.595952,-97.622539
40316,37.93661,-83.52052
99789,70.213483,-150.989674
19951,38.685257,-75.255153
34661,28.620835,-82.261099
13483,43.406118,-75.814663
82842,44.571412,-106.939501
23108,37.656133,-76.720486
48374,42.473843,-83.519976
02807,41.176783,-71.577054
29451,32.828009,-79.750481
75601,32.508595,-94.724189
28007,35.121694,-80.130521
31328,32.00433,-80.890787
13841,42.40746,-75.840256
27890,36.41418,-77.587745
40958,36.809878,-83.596918
76077,32.281995,-97.713766
32064,30.293277,-82.991953
85371,33.967316,-114.390048
23161,37.715706,-76.935229
40376,37.79294,-83.714047
12965,44.705892,-74.683958
21648,38.5088,-76.239792
42254,36.661062,-87.643916
95944,39.54016,-120.851449
42762,37.455344,-86.39315
47010,39.501581,-84.848717
95975,39.224325,-121.153696
24536,37.490862,-79.32367
36913,31.960734,-88.446676
99558,62.631627,-160.215106
57027,43.192125,-96.519558
74026,35.716909,-96.77966
83827,46.778344,-116.173678
28909,35.001138,-83.903263
38946,33.377039,-90.355874
79508,32.269967,-99.830323
96731,21.678079,-157.969207
31527,31.075118,-81.416005
81426,37.866128,-107.820786
72515,36.27639,-92.056388
65686,36.626859,-93.443782
19954,38.89701,-75.520457
79378,33.02766,-102.446749
85336,32.508771,-114.743963
92879,33.882614,-117.528205
36031,32.247749,-85.769534
82942,41.699569,-108.765057
26152,38.979139,-81.177705
25261,38.83338,-81.090148
83648,43.049186,-115.86586
81126,37.161451,-105.347251
24280,36.954813,-81.943423
24539,36.840575,-78.931411
65727,37.765849,-93.295111
89449,38.955158,-119.911473
87021,35.192118,-107.878974
87750,35.824979,-104.927063
50434,43.257488,-93.448583
84776,37.62961,-112.08248
48362,42.782351,-83.269423
24201,36.611602,-82.168628
50101,42.667138,-93.634216
77614,30.306015,-93.747906
58236,48.718443,-97.504782
26327,39.122886,-80.94277
95923,40.183804,-121.136688
83666,43.961533,-115.973898
30234,33.332567,-84.025298
29575,33.629139,-78.970404
99665,62.667392,-159.535075
49675,44.384164,-86.225376
84732,38.445321,-111.904087
99786,67.090944,-157.887097
82073,41.174864,-105.437857
59756,46.174143,-112.834586
12987,44.364183,-73.759382
99782,70.647539,-159.939272
40771,36.862499,-84.037627
77476,29.676603,-95.973393
65589,37.237297,-91.827444
38565,36.262955,-85.009854
84628,39.935745,-112.1343
22401,38.299272,-77.486658
92258,33.92155,-116.559564
95547,40.569463,-124.077504
79761,31.855583,-102.348437
38745,32.974211,-91.039242
26629,38.56367,-80.704268
41052,38.656441,-84.775333
76824,30.936768,-98.467066
38481,35.028051,-87.488656
57571,43.041253,-99.090095
99742,63.752679,-171.68834
27842,36.526749,-77.851988
24082,36.633271,-80.131234
27508,35.959012,-78.25091
87040,35.137707,-107.412885
26142,39.214984,-81.454579
35114,33.222515,-86.866567
98628,45.848608,-121.066798
97366,44.581254,-124.047978
01350,42.727772,-72.985346
77362,30.156589,-95.671465
79231,33.941637,-101.065843
37701,35.791709,-83.987225
78161,29.286151,-98.050314
39572,30.250826,-89.604803
55782,47.832953,-92.206005
87083,35.644968,-106.363648
65443,38.131713,-92.094612
12434,42.362378,-74.508698
82422,44.49769,-108.379467
95986,39.361516,-120.765192
02764,41.851929,-71.153598
73441,33.867323,-97.440147
99564,56.295019,-158.393324
42458,37.853465,-87.430617
94021,37.250345,-122.249636
04256,44.104897,-70.40468
26761,39.271397,-78.695001
70644,30.792345,-92.945596
86403,34.476908,-114.344135
61701,40.475855,-88.99267
68954,40.614718,-98.233726
72845,35.36165,-93.377876
01474,42.673143,-71.748378
85627,32.007788,-110.235535
41201,38.062355,-82.762329
04252,44.036688,-70.058799
65282,39.382472,-91.839756
74760,34.163146,-95.355768
83520,46.544148,-116.326467
87417,36.750143,-108.351987
40012,37.912954,-85.16734
49272,42.394756,-84.351271
70733,30.289843,-90.800199
99648,55.934456,-159.155754
62301,39.931155,-91.388714
99770,66.611235,-160.097617
78652,30.134626,-97.860639
59914,47.876133,-114.303177
80622,40.538696,-104.441956
03217,43.725967,-71.642579
99590,62.896051,-160.112989
50118,41.459792,-93.378688
38949,34.179756,-89.428097
70082,29.571513,-89.752824
78004,29.857679,-98.537702
24351,36.579431,-80.765127
42603,36.783616,-85.014101
03442,43.020284,-71.903705
65566,37.808607,-91.161474
99774,66.023711,-149.080307
95636,38.611654,-120.48682
83126,42.581108,-110.904209
22943,38.040171,-78.778343
97344,44.868832,-123.465972
30017,33.888722,-83.963687
58644,47.13237,-102.348714
35979,34.829959,-85.612557
28668,36.424156,-80.97524
26348,39.462424,-80.545248
38962,33.872154,-90.185241
96779,20.909974,-156.384337
65783,37.710693,-92.903269
25211,38.46869,-80.88841
83220,42.344881,-111.382503
92230,33.908785,-116.768782
49654,45.009769,-86.136299
77531,29.038855,-95.401937
83826,48.983727,-116.151874
49130,41.774422,-85.860349
77976,28.940564,-97.13418
14714,42.289988,-78.241131
77481,29.471484,-95.570843
63433,39.511304,-91.116943
48173,42.073679,-83.212774
41135,38.362748,-83.270796
87553,36.220387,-105.734355
85748,32.219012,-110.752137
96742,21.176668,-156.965748
87583,35.282182,-105.35227
82335,41.761698,-106.825523
32561,30.340667,-87.116593
75072,33.187899,-96.699951
46162,39.555779,-85.953942
27536,36.325908,-78.406772
05441,44.773789,-72.787344
81003,38.277652,-104.656426
99583,54.887802,-163.408322
35988,34.557889,-85.796884
28733,35.427397,-83.776971
82423,44.987313,-108.587815
35974,34.362751,-86.010291
89027,36.814532,-114.093334
36790,32.736428,-86.908481
04645,44.064664,-68.62081
48738,44.549569,-83.336163
42516,37.221659,-84.784892
48353,42.646151,-83.714412
53803,42.559139,-90.355078
36901,32.421636,-88.14733
98225,48.758248,-122.50652
46765,41.23312,-85.032277
52044,42.768078,-91.323268
42741,36.975229,-85.255401
66429,39.09377,-95.534186
36025,32.545369,-86.340906
78732,30.380104,-97.891857
62928,37.475405,-88.567239
84014,40.936646,-111.833312
28373,35.09347,-79.485597
56281,44.948323,-95.164811
74472,35.250048,-95.259719
75434,33.416263,-95.344129
96063,40.370374,-121.606194
38844,33.83904,-88.255872
87317,35.58023,-108.752428
95830,38.490508,-121.284171
96133,38.620964,-119.505184
81019,37.942304,-104.835772
65777,36.517396,-91.980986
63438,39.968514,-91.687967
92281,33.050343,-115.612651
56566,47.245965,-95.604853
23153,37.779727,-77.955874
82412,44.790361,-108.553046
31829,32.566221,-84.725442
39054,32.798549,-90.935253
99336,46.214052,-119.17573
48876,42.648423,-84.733104
49636,44.891248,-85.964596
72022,34.606423,-92.493912
74842,34.618599,-96.615173
78931,30.038364,-96.44144
79849,31.56691,-106.258375
17723,41.435297,-77.471356
77855,31.154981,-96.103067
97902,42.913311,-117.49413
28582,34.748284,-77.150455
12071,42.569706,-74.41519
99704,64.288447,-149.202428
93616,36.65468,-119.594333
52359,41.354312,-91.810076
77530,29.789356,-95.113987
77977,28.680828,-96.801866
76086,32.752204,-97.78927
22720,38.480496,-77.648214
72955,35.614629,-94.437681
13472,43.697447,-75.068069
83025,43.594208,-110.846575
56533,46.398688,-96.1421
63540,40.098346,-92.397896
77432,29.035751,-96.228247
95375,38.225689,-119.960116
35774,34.765246,-86.226525
92320,33.98738,-117.050284
23055,37.768214,-78.217011
45789,39.551276,-81.255011
74722,34.379582,-94.898278
80521,40.593083,-105.127429
57429,45.161167,-98.300506
94536,37.570508,-121.98125
49826,46.323306,-87.052838
65083,38.1475,-92.443614
12582,41.543465,-73.724951
49833,46.268336,-87.294628
86028,35.032476,-109.815501
48051,42.689938,-82.826099
40350,38.304672,-83.873854
54173,44.640749,-88.014886
58310,48.566713,-99.553099
72140,34.380707,-91.186485
45890,40.979927,-83.494768
98593,46.402675,-123.010116
92210,33.699892,-116.32955
26731,39.149865,-79.064169
37691,36.36791,-81.755247
14783,42.067192,-78.92861
58224,48.167781,-97.943082
80427,39.793654,-105.524087
49283,42.20139,-84.556087
72905,35.263063,-94.242068
82837,44.726993,-106.277909
75470,33.587176,-95.802008
50454,43.385059,-92.739334
27509,36.131468,-78.773709
22509,38.106151,-77.073566
79314,33.630178,-103.03047
